ID	pair	second_dim_step	first_dim_step	norm_response
12875098	reason-risen	5	5	15
12875098	reason-risen	5	5	13
12875098	reason-risen	1	6	84
12875098	reason-risen	1	6	74
12875098	reason-risen	1	6	8
12875098	reason-risen	2	6	83
12875098	reason-risen	2	6	75
12875098	reason-risen	2	6	19
12875098	reason-risen	3	6	79
12875098	reason-risen	3	6	77
12875098	reason-risen	3	6	9
12875098	reason-risen	4	6	89
12875098	reason-risen	4	6	78
12875098	reason-risen	4	6	73
12875098	reason-risen	5	6	77
12875098	reason-risen	5	6	73
12875098	reason-risen	5	6	83
12875098	reason-risen	1	7	83
12875098	reason-risen	1	7	76
12875098	reason-risen	1	7	65
12875098	reason-risen	2	7	84
12875098	reason-risen	2	7	88
12875098	reason-risen	2	7	82
12875098	reason-risen	3	7	77
12875098	reason-risen	3	7	99
12875098	reason-risen	3	7	78
12875098	reason-risen	4	7	73
12875098	reason-risen	4	7	71
12875098	reason-risen	4	7	75
12875098	reason-risen	5	7	65
12875098	reason-risen	5	7	97
12875098	reason-risen	5	7	12
12875098	kata-katta	1	1	14
12875098	kata-katta	1	1	6
12875098	kata-katta	1	1	7
12875098	kata-katta	2	1	12
12875098	kata-katta	2	1	34
12875098	kata-katta	2	1	5
12875098	kata-katta	3	1	16
12875098	kata-katta	3	1	20
12875098	kata-katta	3	1	10
12875098	kata-katta	4	1	22
12875098	kata-katta	4	1	14
12875098	kata-katta	5	1	20
12875098	kata-katta	5	1	24
12875098	kata-katta	1	2	19
12875098	kata-katta	1	2	26
12875098	kata-katta	1	2	19
12875098	kata-katta	2	2	79
12875098	kata-katta	2	2	83
12875098	kata-katta	2	2	27
12875098	kata-katta	3	2	27
12875098	kata-katta	3	2	36
12875098	kata-katta	4	2	17
12875098	kata-katta	4	2	12
12875098	kata-katta	4	2	86
12875098	kata-katta	5	2	78
12875098	kata-katta	5	2	24
12875098	kata-katta	5	2	21
12875098	kata-katta	1	3	11
12875098	kata-katta	1	3	92
12875098	kata-katta	1	3	93
12875098	kata-katta	2	3	23
12875098	kata-katta	2	3	25
12875098	kata-katta	2	3	17
12875098	kata-katta	3	3	90
12875098	kata-katta	3	3	32
12875098	kata-katta	3	3	14
12875098	kata-katta	4	3	88
12875098	kata-katta	4	3	66
12875098	kata-katta	4	3	20
12875098	kata-katta	5	3	74
12875098	kata-katta	5	3	17
12875098	kata-katta	5	3	76
12875098	kata-katta	1	4	37
12875098	kata-katta	1	4	73
12875098	kata-katta	1	4	75
12875098	kata-katta	2	4	27
12875098	kata-katta	2	4	74
12875098	kata-katta	2	4	19
12875098	kata-katta	3	4	78
12875098	kata-katta	3	4	97
12875098	kata-katta	4	4	17
12875098	kata-katta	4	4	83
12875098	kata-katta	4	4	9
12875098	kata-katta	5	4	17
12875098	kata-katta	5	4	20
12875098	kata-katta	5	4	81
12875098	kata-katta	1	5	80
12875098	kata-katta	1	5	71
12875098	kata-katta	1	5	94
12875098	kata-katta	2	5	88
12875098	kata-katta	2	5	75
12875098	kata-katta	2	5	84
12875098	kata-katta	3	5	85
12875098	kata-katta	3	5	70
12875098	kata-katta	3	5	85
12875098	kata-katta	4	5	82
12875098	kata-katta	4	5	21
12875098	kata-katta	4	5	76
12875098	kata-katta	5	5	21
12875098	kata-katta	5	5	20
12875098	kata-katta	5	5	72
12875098	kata-katta	1	6	71
12875098	kata-katta	1	6	78
12875098	kata-katta	1	6	76
12875098	kata-katta	2	6	13
12875098	kata-katta	2	6	82
12875098	kata-katta	2	6	77
12875098	kata-katta	3	6	63
12875098	kata-katta	3	6	74
12875098	kata-katta	3	6	85
12875098	kata-katta	4	6	82
12875098	kata-katta	4	6	73
12875098	kata-katta	4	6	94
12875098	kata-katta	5	6	19
12875098	kata-katta	5	6	89
12875098	kata-katta	5	6	83
12875098	kata-katta	1	7	73
12875098	kata-katta	1	7	80
12875098	kata-katta	1	7	92
12875098	kata-katta	2	7	72
12875098	kata-katta	2	7	64
12875098	kata-katta	2	7	74
12875098	kata-katta	3	7	76
12875098	kata-katta	3	7	99
12875098	kata-katta	4	7	93
12875098	kata-katta	4	7	24
12875098	kata-katta	4	7	79
12875098	kata-katta	5	7	82
12875098	kata-katta	5	7	87
12875098	kata-katta	5	7	94
12875098	toru-tooru	1	1	17
12875098	toru-tooru	1	1	12
12875098	toru-tooru	1	1	25
12875098	toru-tooru	2	1	22
12875098	toru-tooru	2	1	87
12875098	toru-tooru	2	1	91
12875098	toru-tooru	3	1	4
12875098	toru-tooru	3	1	20
12875098	toru-tooru	3	1	21
12875098	toru-tooru	4	1	27
12875098	toru-tooru	4	1	6
12875098	toru-tooru	4	1	18
12875098	toru-tooru	5	1	20
12875098	toru-tooru	5	1	9
12875098	toru-tooru	5	1	16
12875098	toru-tooru	1	2	16
12875098	toru-tooru	1	2	7
12875098	toru-tooru	1	2	16
12875098	toru-tooru	2	2	16
12875098	toru-tooru	2	2	10
12875098	toru-tooru	2	2	15
12875098	toru-tooru	3	2	23
12875098	toru-tooru	3	2	19
12875098	toru-tooru	4	2	14
12875098	toru-tooru	4	2	19
12875098	toru-tooru	4	2	89
12875098	toru-tooru	5	2	24
12875098	toru-tooru	5	2	16
12875098	toru-tooru	5	2	14
12875098	toru-tooru	1	3	19
12875098	toru-tooru	1	3	98
12875098	toru-tooru	1	3	14
12875098	toru-tooru	2	3	18
12875098	toru-tooru	2	3	36
12875098	toru-tooru	3	3	24
12875098	toru-tooru	3	3	13
12875098	toru-tooru	3	3	15
12875098	toru-tooru	4	3	85
12875098	toru-tooru	4	3	28
12875098	toru-tooru	4	3	19
12875098	toru-tooru	5	3	28
12875098	toru-tooru	5	3	20
12875098	toru-tooru	1	4	88
12875098	toru-tooru	1	4	82
12875098	toru-tooru	1	4	20
12875098	toru-tooru	2	4	85
12875098	toru-tooru	2	4	14
12875098	toru-tooru	2	4	85
12875098	toru-tooru	3	4	72
12875098	toru-tooru	3	4	76
12875098	toru-tooru	4	4	85
12875098	toru-tooru	4	4	13
12875098	toru-tooru	5	4	89
12875098	toru-tooru	5	4	77
12875098	toru-tooru	5	4	13
12875098	toru-tooru	1	5	73
12875098	toru-tooru	1	5	22
12875098	toru-tooru	2	5	86
12875098	toru-tooru	2	5	79
12875098	toru-tooru	3	5	91
12875098	toru-tooru	3	5	75
12875098	toru-tooru	3	5	86
12875098	toru-tooru	4	5	22
12875098	toru-tooru	4	5	79
12875098	toru-tooru	4	5	73
12875098	toru-tooru	5	5	86
12875098	toru-tooru	5	5	80
12875098	toru-tooru	5	5	82
12875098	toru-tooru	1	6	88
12875098	toru-tooru	1	6	85
12875098	toru-tooru	1	6	79
12875098	toru-tooru	2	6	89
12875098	toru-tooru	2	6	81
12875098	toru-tooru	2	6	85
12875098	toru-tooru	3	6	86
12875098	toru-tooru	3	6	88
12875098	toru-tooru	3	6	82
12875098	toru-tooru	4	6	79
12875098	toru-tooru	4	6	85
12875098	toru-tooru	4	6	91
12875098	toru-tooru	5	6	82
12875098	toru-tooru	5	6	85
12875098	toru-tooru	5	6	77
12875098	toru-tooru	1	7	92
12875098	toru-tooru	1	7	96
12875098	toru-tooru	2	7	84
12875098	toru-tooru	2	7	82
12875098	toru-tooru	3	7	85
12875098	toru-tooru	3	7	91
12875098	toru-tooru	4	7	97
12875098	toru-tooru	4	7	87
12875098	toru-tooru	4	7	87
12875098	toru-tooru	5	7	92
12875098	toru-tooru	5	7	88
